Andorra la Vella	_	Andorra	_	Andorra la Vella	_	3041563
Caboolture	_	Australia	_	Queensland	_	2172832
Burnie	_	Australia	_	Tasmania	_	2173125
Bundaberg	_	Australia	_	Queensland	_	2173323
Buderim	_	Australia	_	Queensland	_	2173605
Brunswick	_	Australia	_	Victoria	_	2173741
Broken Hill	_	Australia	_	New South Wales	_	2173911
Brisbane	_	Australia	_	Queensland	_	2174003
Boronia	_	Australia	_	Victoria	_	2174580
Blacktown	_	Australia	_	New South Wales	_	2175411
Berwick	_	Australia	_	Victoria	_	2176031
Bendigo	_	Australia	_	Victoria	_	2176187
Baulkham Hills	_	Australia	_	New South Wales	_	2176592
Bathurst	_	Australia	_	New South Wales	_	2176632
Banora Point	_	Australia	_	New South Wales	_	2176934
Bankstown	_	Australia	_	New South Wales	_	2176947
Ballarat	_	Australia	_	Victoria	_	2177091
Auburn	_	Australia	_	New South Wales	_	2177513
Ashfield	_	Australia	_	New South Wales	_	2177565
Armidale	_	Australia	_	New South Wales	_	2177671
Albury	_	Australia	_	New South Wales	_	2178174
South Brisbane	_	Australia	_	Queensland	_	2207259
Cheltenham	_	Australia	_	Victoria	_	2207618
Randwick	_	Australia	_	New South Wales	_	2208285
Dee Why	_	Australia	_	New South Wales	_	2208305
Umina	_	Australia	_	New South Wales	_	2208313
Palmerston	_	Australia	_	Northern Territory	_	6301965
Bracken Ridge	_	Australia	_	Queensland	_	6943558
North Ryde	_	Australia	_	New South Wales	_	7281782
Hoppers Crossing	_	Australia	_	Victoria	_	7281807
Logan City	_	Australia	_	Queensland	_	7281838
Carindale	_	Australia	_	Queensland	_	7281839
Paramatta	_	Australia	_	New South Wales	_	7281840
Ferntree Gully	_	Australia	_	Victoria	_	7281850
City of Parramatta	_	Australia	_	New South Wales	_	7302259
Adelaide Hills	_	Australia	_	South Australia	_	7302628
Canning Vale	_	Australia	_	Western Australia	_	7302631
Glenmore Park	_	Australia	_	New South Wales	_	7302642
Glen iris	_	Australia	_	Victoria	_	7932612
Balwyn North	_	Australia	_	Victoria	_	7932629
Carnegie	_	Australia	_	Victoria	_	7932636
Malvern East	_	Australia	_	Victoria	_	7932638
Brighton East	_	Australia	_	Victoria	_	7932646
Booval	_	Australia	_	Queensland	_	7932654
St Albans	_	Australia	_	Victoria	_	8015209
Endeavour Hills	_	Australia	_	Victoria	_	8347325
Clayton	_	Australia	_	Victoria	_	8347717
Taylors Lakes	_	Australia	_	Victoria	_	8347847
Roxburgh Park	_	Australia	_	Victoria	_	8347896
Wyndham Vale	_	Australia	_	Victoria	_	8348078
Willetton	_	Australia	_	Western Australia	_	8348101
Thornbury	_	Australia	_	Victoria	_	8348734
Thornlie	_	Australia	_	Western Australia	_	8349108
Hillside	_	Australia	_	Victoria	_	8349243
Bundoora	_	Australia	_	Victoria	_	8349381
Forest Lake	_	Australia	_	Queensland	_	9957340
Sunnybank Hills	_	Australia	_	Queensland	_	9957350
Narre Warren South	_	Australia	_	Victoria	_	9972518
Dandenong North	_	Australia	_	Victoria	_	9972522
Frankston South	_	Australia	_	Victoria	_	9972527
Sunshine West	_	Australia	_	Victoria	_	9972578
Altona Meadows	_	Australia	_	Victoria	_	9972579
West Pennant	_	Australia	_	New South Wales	_	9972964
Oranjestad	_	Aruba	_	N/A	_	3577154
Babijn	_	Aruba	_	N/A	_	3577277
Angochi	_	Aruba	_	N/A	_	3577284
Mariehamn	_	Aland islands	_	Mariehamns stad	_	3041732
Xankandi	_	Azerbaijan	_	Xankǝndi	_	146970
Əhmədbəyli	_	Azerbaijan	_	Saatli	_	147059
Shushi	_	Azerbaijan	_	susa	_	147105
Salyan	_	Azerbaijan	_	Salyan	_	147271
Saatli	_	Azerbaijan	_	Saatli	_	147288
Neftcala	_	Azerbaijan	_	Neftcala	_	147425
Nakhchivan	_	Azerbaijan	_	Nakhichevan	_	147429
Lankaran	_	Azerbaijan	_	Lənkəran	_	147622
imishli	_	Azerbaijan	_	imisli	_	147982
Fizuli	_	Azerbaijan	_	Fuzuli	_	148106
Dzhalilabad	_	Azerbaijan	_	Jalilabad	_	148290
Pushkino	_	Azerbaijan	_	Bilǝsuvar	_	148340
Beylagan	_	Azerbaijan	_	Beyləqan	_	148354
Astara	_	Azerbaijan	_	Astara	_	148445
sirvan	_	Azerbaijan	_	Shirvan	_	148565
Agdam	_	Azerbaijan	_	Agdam	_	148619
Zaqatala	_	Azerbaijan	_	Zaqatala	_	584596
Zabrat	_	Azerbaijan	_	Baki	_	584614
Yevlakh	_	Azerbaijan	_	Yevlax City	_	584649
Yelenendorf	_	Azerbaijan	_	Goygol Rayon	_	584716
Xacmaz	_	Azerbaijan	_	Xacmaz	_	584717
Ujar	_	Azerbaijan	_	Ucar	_	584791
Terter	_	Azerbaijan	_	Tǝrtǝr	_	584871
Sumqayit	_	Azerbaijan	_	Sumqayit	_	584923
Qaracuxur	_	Azerbaijan	_	Baki	_	585103
Shamkhor	_	Azerbaijan	_	sǝmkir	_	585152
Shamakhi	_	Azerbaijan	_	samaxi	_	585156
Sheki	_	Azerbaijan	_	Shaki City	_	585170
Sabuncu	_	Azerbaijan	_	Baki	_	585184
Sabirabad	_	Azerbaijan	_	Sabirabad	_	585187
Qusar	_	Azerbaijan	_	Qusar	_	585220
Quba	_	Azerbaijan	_	Quba	_	585221
Haciqabul	_	Azerbaijan	_	Haciqabul	_	585225
Qazax	_	Azerbaijan	_	Qazax	_	585226
Haci Zeynalabdin	_	Azerbaijan	_	Sumqayit	_	585379
Mingelchaur	_	Azerbaijan	_	Mingǝcevir	_	585514
Mastaga	_	Azerbaijan	_	Baki	_	585557
Mardakan	_	Azerbaijan	_	Baki	_	585568
Lokbatan	_	Azerbaijan	_	Baki	_	585630
Kyurdarmir	_	Azerbaijan	_	Kurdǝmir	_	585763
Khirdalan	_	Azerbaijan	_	Abseron	_	585915
Yeni Suraxani	_	Azerbaijan	_	Baki	_	586340
Geoktschai	_	Azerbaijan	_	Goycay	_	586427
Hovsan	_	Azerbaijan	_	Baki	_	586429
Ganja	_	Azerbaijan	_	Gǝncǝ	_	586523
Divichibazar	_	Azerbaijan	_	Shabran	_	586763
Buzovna	_	Azerbaijan	_	Baki	_	586925
Biny Selo	_	Azerbaijan	_	Baki	_	586968
Barda	_	Azerbaijan	_	Bǝrdǝ	_	587057
Bilajari	_	Azerbaijan	_	Baki	_	587078
Baku	_	Azerbaijan	_	Baki	_	587084
Amirdzhan	_	Azerbaijan	_	Baki	_	587261
Aghsu	_	Azerbaijan	_	Agsu	_	587361
Agdas	_	Azerbaijan	_	Agdas	_	587378
Agdzhabedy	_	Azerbaijan	_	Agcabǝdi	_	587384
Bakixanov	_	Azerbaijan	_	Baki	_	824003
Zenica	_	Bosnia and Herzegovina	_	Federation of Bosnia and Herzegovina	_	3186573
Visoko	_	Bosnia and Herzegovina	_	Federation of Bosnia and Herzegovina	_	3187609
Velika Kladusa	_	Bosnia and Herzegovina	_	Federation of Bosnia and Herzegovina	_	3188225
Tuzla	_	Bosnia and Herzegovina	_	Federation of Bosnia and Herzegovina	_	3188582
Trebinje	_	Bosnia and Herzegovina	_	Republika Srpska	_	3188893
Travnik	_	Bosnia and Herzegovina	_	Federation of Bosnia and Herzegovina	_	3188924
Sarajevo	_	Bosnia and Herzegovina	_	Federation of Bosnia and Herzegovina	_	3191281
Prijedor	_	Bosnia and Herzegovina	_	Republika Srpska	_	3192409
Mostar	_	Bosnia and Herzegovina	_	Federation of Bosnia and Herzegovina	_	3194828
Gradacac	_	Bosnia and Herzegovina	_	Federation of Bosnia and Herzegovina	_	3199744
Gracanica	_	Bosnia and Herzegovina	_	Federation of Bosnia and Herzegovina	_	3199779
Gorazde	_	Bosnia and Herzegovina	_	Federation of Bosnia and Herzegovina	_	3200396
Doboj	_	Bosnia and Herzegovina	_	Republika Srpska	_	3201984
Cazin	_	Bosnia and Herzegovina	_	Federation of Bosnia and Herzegovina	_	3202822
Bugojno	_	Bosnia and Herzegovina	_	Federation of Bosnia and Herzegovina	_	3203099
Brcko	_	Bosnia and Herzegovina	_	Brcko	_	3203521
Bosanska Krupa	_	Bosnia and Herzegovina	_	Federation of Bosnia and Herzegovina	_	3203653
Bijeljina	_	Bosnia and Herzegovina	_	Republika Srpska	_	3204186
Bihać	_	Bosnia and Herzegovina	_	Federation of Bosnia and Herzegovina	_	3204222
Banja Luka	_	Bosnia and Herzegovina	_	Republika Srpska	_	3204541
Konjic	_	Bosnia and Herzegovina	_	Federation of Bosnia and Herzegovina	_	3337476
Bridgetown	_	Barbados	_	Saint Michael	_	3374036
Thakurgaon	_	Bangladesh	_	Rangpur Division	_	1185092
Teknaf	_	Bangladesh	_	Chittagong	_	1185095
Tungi	_	Bangladesh	_	Dhaka	_	1185098
Sylhet	_	Bangladesh	_	Sylhet	_	1185099
Dohar	_	Bangladesh	_	Dhaka	_	1185100
Jamalpur	_	Bangladesh	_	Dhaka	_	1185106
Shibganj	_	Bangladesh	_	Rajshahi	_	1185108
Satkhira	_	Bangladesh	_	Khulna	_	1185111
Sirajganj	_	Bangladesh	_	Rajshahi	_	1185115
Netrakona	_	Bangladesh	_	Dhaka	_	1185116
Narsingdi	_	Bangladesh	_	Dhaka	_	1185117
Sandwip	_	Bangladesh	_	Chittagong	_	1185120
Shahzadpur	_	Bangladesh	_	Rajshahi	_	1185121
Ramganj	_	Bangladesh	_	Chittagong	_	1185127
Rajshahi	_	Bangladesh	_	Rajshahi	_	1185128
Pirojpur	_	Bangladesh	_	Barisal	_	1185138
Panchagarh	_	Bangladesh	_	Rangpur Division	_	1185141
Patiya	_	Bangladesh	_	Chittagong	_	1185148
Parbatipur	_	Bangladesh	_	Rangpur Division	_	1185149
Narayanganj	_	Bangladesh	_	Dhaka	_	1185155
Nalchiti	_	Bangladesh	_	Barisal	_	1185156
Nagarpur	_	Bangladesh	_	Dhaka	_	1185159
Nageswari	_	Bangladesh	_	Rangpur Division	_	1185160
Mymensingh	_	Bangladesh	_	Dhaka	_	1185162
Muktagacha	_	Bangladesh	_	Dhaka	_	1185164
Mirzapur	_	Bangladesh	_	Dhaka	_	1185165
Maulavi Bazar	_	Bangladesh	_	Sylhet	_	1185166
Morrelgonj	_	Bangladesh	_	Khulna	_	1185167
Mehendiganj	_	Bangladesh	_	Barisal	_	1185171
Mathba	_	Bangladesh	_	Barisal	_	1185173
Lalmanirhat	_	Bangladesh	_	Rangpur Division	_	1185181
Laksham	_	Bangladesh	_	Chittagong	_	1185183
Comilla	_	Bangladesh	_	Chittagong	_	1185186
Rangpur	_	Bangladesh	_	Rangpur Division	_	1185188
Kushtia	_	Bangladesh	_	Khulna	_	1185191
Kaliganj	_	Bangladesh	_	Khulna	_	1185199
Jhingergacha	_	Bangladesh	_	Khulna	_	1185204
Joypur Hat	_	Bangladesh	_	Rajshahi	_	1185206
ishurdi	_	Bangladesh	_	Rajshahi	_	1185207
Habiganj	_	Bangladesh	_	Sylhet	_	1185209
Gaurnadi	_	Bangladesh	_	Barisal	_	1185210
Gafargaon	_	Bangladesh	_	Dhaka	_	1185218
Feni	_	Bangladesh	_	Chittagong	_	1185224
Raipur	_	Bangladesh	_	Chittagong	_	1185236
Sarankhola	_	Bangladesh	_	Khulna	_	1185239
Dhaka	_	Bangladesh	_	Dhaka	_	1185241
Chilmari	_	Bangladesh	_	Rangpur Division	_	1185247
Chhagalnaiya	_	Bangladesh	_	Chittagong	_	1185249
Lalmohan	_	Bangladesh	_	Barisal	_	1185251
Khagrachhari	_	Bangladesh	_	Chittagong	_	1185252
Chhatak	_	Bangladesh	_	Sylhet	_	1185254
Bhatpara Abhaynagar	_	Bangladesh	_	Khulna	_	1185260
Bheramara	_	Bangladesh	_	Khulna	_	1185262
Bhairab Bazar	_	Bangladesh	_	Dhaka	_	1185263
Bandarban	_	Bangladesh	_	Chittagong	_	1185270
Kalia	_	Bangladesh	_	Khulna	_	1185272
Baniachang	_	Bangladesh	_	Sylhet	_	1185274
Bajitpur	_	Bangladesh	_	Dhaka	_	1185276
Badarganj	_	Bangladesh	_	Rangpur Division	_	1185283
Narail	_	Bangladesh	_	Khulna	_	1185293
Tungipara	_	Bangladesh	_	Dhaka	_	1185920
Sarishabari	_	Bangladesh	_	Dhaka	_	1188569
Sakhipur	_	Bangladesh	_	Dhaka	_	1189056
Raojan	_	Bangladesh	_	Chittagong	_	1189638
Phultala	_	Bangladesh	_	Khulna	_	1191139
Palang	_	Bangladesh	_	Dhaka	_	1191368
Par Naogaon	_	Bangladesh	_	Rajshahi	_	1192366
Nabinagar	_	Bangladesh	_	Chittagong	_	1193823
Lakshmipur	_	Bangladesh	_	Chittagong	_	1196292
Kesabpur	_	Bangladesh	_	Khulna	_	1197895
Hajiganj	_	Bangladesh	_	Chittagong	_	1201753
Faridpur	_	Bangladesh	_	Dhaka	_	1203344
Dinajpur	_	Bangladesh	_	Rangpur Division	_	1203891
Uttar Char Fasson	_	Bangladesh	_	Khulna	_	1205481
Chittagong	_	Bangladesh	_	Chittagong	_	1205733
Char Bhadrasan	_	Bangladesh	_	Dhaka	_	1207047
Bera	_	Bangladesh	_	Rajshahi	_	1209562
Burhanuddin	_	Bangladesh	_	Barisal	_	1210565
Satkania	_	Bangladesh	_	Chittagong	_	1336133
Coxs Bazar	_	Bangladesh	_	Chittagong	_	1336134
Khulna	_	Bangladesh	_	Khulna	_	1336135
Bhola	_	Bangladesh	_	Barisal	_	1336136
Barisal	_	Bangladesh	_	Barisal	_	1336137
Jessore	_	Bangladesh	_	Khulna	_	1336140
Pabna	_	Bangladesh	_	Rajshahi	_	1336143
Tangail	_	Bangladesh	_	Dhaka	_	1336144
Bogra	_	Bangladesh	_	Rajshahi	_	1337233
Pirgaaj	_	Bangladesh	_	Rangpur Division	_	1337239
Nawabganj	_	Bangladesh	_	Rajshahi	_	1337240
Madaripur	_	Bangladesh	_	Dhaka	_	1337245
Sherpur	_	Bangladesh	_	Dhaka	_	1337248
Kishorganj	_	Bangladesh	_	Dhaka	_	1337249
Manikchari	_	Bangladesh	_	Chittagong	_	1462681
Bhandaria	_	Bangladesh	_	Barisal	_	1477498
Fatikchari	_	Bangladesh	_	Chittagong	_	6414184
Saidpur	_	Bangladesh	_	Rajshahi	_	6545349
Azimpur	_	Bangladesh	_	Dhaka	_	7701354
Paltan	_	Bangladesh	_	Dhaka	_	9827976
Zwijndrecht	_	Belgium	_	Flanders	_	2783081
Zwevegem	_	Belgium	_	Flanders	_	2783089
Zottegem	_	Belgium	_	Flanders	_	2783175
Zonhoven	_	Belgium	_	Flanders	_	2783188
Zoersel	_	Belgium	_	Flanders	_	2783204
Zemst	_	Belgium	_	Flanders	_	2783274
Zele	_	Belgium	_	Flanders	_	2783293
Zedelgem	_	Belgium	_	Flanders	_	2783308
Zaventem	_	Belgium	_	Flanders	_	2783310
Wuustwezel	_	Belgium	_	Flanders	_	2783416
Willebroek	_	Belgium	_	Flanders	_	2783632
Wevelgem	_	Belgium	_	Flanders	_	2783759
Wetteren	_	Belgium	_	Flanders	_	2783763
Westerlo	_	Belgium	_	Flanders	_	2783801
Wervik	_	Belgium	_	Flanders	_	2783820
Wavre	_	Belgium	_	Wallonia	_	2783941
Waterloo	_	Belgium	_	Wallonia	_	2783985
Waregem	_	Belgium	_	Flanders	_	2784068
Walcourt	_	Belgium	_	Wallonia	_	2784189
Vise	_	Belgium	_	Wallonia	_	2784548
Vilvoorde	_	Belgium	_	Flanders	_	2784604
Verviers	_	Belgium	_	Wallonia	_	2784821
Turnhout	_	Belgium	_	Flanders	_	2785141
Tubize	_	Belgium	_	Wallonia	_	2785169
Tournai	_	Belgium	_	Wallonia	_	2785341
Torhout	_	Belgium	_	Flanders	_	2785364
Tongeren	_	Belgium	_	Flanders	_	2785389
Tienen	_	Belgium	_	Flanders	_	2785470
Tielt	_	Belgium	_	Flanders	_	2785476
Tessenderlo	_	Belgium	_	Flanders	_	2785612
Tervuren	_	Belgium	_	Flanders	_	2785622
Temse	_	Belgium	_	Flanders	_	2785778
Stekene	_	Belgium	_	Flanders	_	2786087
Stabroek	_	Belgium	_	Flanders	_	2786229
Soumagne	_	Belgium	_	Wallonia	_	2786344
Soignies	_	Belgium	_	Wallonia	_	2786420
Sint Truiden	_	Belgium	_	Flanders	_	2786545
Sint Pieters Leeuw	_	Belgium	_	Flanders	_	2786559
Sint Niklaas	_	Belgium	_	Flanders	_	2786578
Sint Kruis	_	Belgium	_	Flanders	_	2786634
Sint Katelijne Waver	_	Belgium	_	Flanders	_	2786641
Sint Gillis Waas	_	Belgium	_	Flanders	_	2786694
Sint Genesius Rode	_	Belgium	_	Flanders	_	2786700
Seraing	_	Belgium	_	Wallonia	_	2786824
Schoten	_	Belgium	_	Flanders	_	2786963
Schilde	_	Belgium	_	Flanders	_	2787048
Saint Nicolas	_	Belgium	_	Wallonia	_	2787356
Saint Ghislain	_	Belgium	_	Wallonia	_	2787416
Rotselaar	_	Belgium	_	Flanders	_	2787662
Ronse	_	Belgium	_	Flanders	_	2787769
Roeselare	_	Belgium	_	Flanders	_	2787889
Rixensart	_	Belgium	_	Wallonia	_	2787989
Riemst	_	Belgium	_	Flanders	_	2788088
Ranst	_	Belgium	_	Flanders	_	2788348
Quaregnon	_	Belgium	_	Wallonia	_	2788499
Puurs	_	Belgium	_	Flanders	_	2788506
Putte	_	Belgium	_	Flanders	_	2788521
Poperinge	_	Belgium	_	Flanders	_	2788726
Pont A Celles	_	Belgium	_	Wallonia	_	2788765
Peruwelz	_	Belgium	_	Wallonia	_	2789162
Peer	_	Belgium	_	Flanders	_	2789232
Overijse	_	Belgium	_	Flanders	_	2789413
Oupeye	_	Belgium	_	Wallonia	_	2789471
Oudenaarde	_	Belgium	_	Flanders	_	2789529
Oostkamp	_	Belgium	_	Flanders	_	2789751
Ostend	_	Belgium	_	Flanders	_	2789786
Nivelles	_	Belgium	_	Wallonia	_	2790101
Ninove	_	Belgium	_	Flanders	_	2790114
Nijlen	_	Belgium	_	Flanders	_	2790135
Neerpelt	_	Belgium	_	Flanders	_	2790357
Namur	_	Belgium	_	Wallonia	_	2790471
Mouscron	_	Belgium	_	Wallonia	_	2790595
Mortsel	_	Belgium	_	Flanders	_	2790676
Morlanwelz Mariemont	_	Belgium	_	Wallonia	_	2790697
Mons	_	Belgium	_	Wallonia	_	2790869
Mol	_	Belgium	_	Flanders	_	2791067
Middelkerke	_	Belgium	_	Flanders	_	2791194
Merelbeke	_	Belgium	_	Flanders	_	2791315
Menen	_	Belgium	_	Flanders	_	2791343
Meise	_	Belgium	_	Flanders	_	2791424
Mechelen	_	Belgium	_	Flanders	_	2791537
Marche en Famenne	_	Belgium	_	Wallonia	_	2791744
Manage	_	Belgium	_	Wallonia	_	2791814
Maldegem	_	Belgium	_	Flanders	_	2791857
Maasmechelen	_	Belgium	_	Flanders	_	2791961
Maaseik	_	Belgium	_	Flanders	_	2791964
Louvain la Neuve	_	Belgium	_	Wallonia	_	2792073
Londerzeel	_	Belgium	_	Flanders	_	2792165
Lommel	_	Belgium	_	Flanders	_	2792179
Lokeren	_	Belgium	_	Flanders	_	2792196
Lochristi	_	Belgium	_	Flanders	_	2792235
Lille	_	Belgium	_	Flanders	_	2792360
Lier	_	Belgium	_	Flanders	_	2792397
Liege	_	Belgium	_	Wallonia	_	2792413
Leuven	_	Belgium	_	Flanders	_	2792482
Lessines	_	Belgium	_	Wallonia	_	2792567
Lede	_	Belgium	_	Flanders	_	2793077
Lebbeke	_	Belgium	_	Flanders	_	2793144
Lanaken	_	Belgium	_	Flanders	_	2793446
La Louviere	_	Belgium	_	Wallonia	_	2793508
Kortrijk	_	Belgium	_	Flanders	_	2794055
Kortenberg	_	Belgium	_	Flanders	_	2794070
Kontich	_	Belgium	_	Flanders	_	2794117
Koksijde	_	Belgium	_	Flanders	_	2794166
Knokke Heist	_	Belgium	_	Flanders	_	2794210
Kasterlee	_	Belgium	_	Flanders	_	2794663
Kapellen	_	Belgium	_	Flanders	_	2794730
Kalmthout	_	Belgium	_	Flanders	_	2794788
izegem	_	Belgium	_	Flanders	_	2795009
ieper	_	Belgium	_	Flanders	_	2795100
Huy	_	Belgium	_	Wallonia	_	2795113
Houthalen	_	Belgium	_	Flanders	_	2795261
Hoogstraten	_	Belgium	_	Flanders	_	2795398
Hoboken	_	Belgium	_	Flanders	_	2795730
Heusden	_	Belgium	_	Flanders	_	2795800
Herzele	_	Belgium	_	Flanders	_	2795908
Herve	_	Belgium	_	Wallonia	_	2795912
Herstal	_	Belgium	_	Wallonia	_	2795930
Herentals	_	Belgium	_	Flanders	_	2796009
Herent	_	Belgium	_	Flanders	_	2796012
Helchteren	_	Belgium	_	Flanders	_	2796132
Heist op den Berg	_	Belgium	_	Flanders	_	2796153
Hasselt	_	Belgium	_	Flanders	_	2796491
Harelbeke	_	Belgium	_	Flanders	_	2796542
Hamme	_	Belgium	_	Flanders	_	2796637
Halle	_	Belgium	_	Flanders	_	2796696
Haaltert	_	Belgium	_	Flanders	_	2796833
Grimbergen	_	Belgium	_	Flanders	_	2797114
Geraardsbergen	_	Belgium	_	Flanders	_	2797638
Gent	_	Belgium	_	Flanders	_	2797656
Genk	_	Belgium	_	Flanders	_	2797670
Gembloux	_	Belgium	_	Wallonia	_	2797713
Geel	_	Belgium	_	Flanders	_	2797779
Frameries	_	Belgium	_	Wallonia	_	2798023
Fleurus	_	Belgium	_	Wallonia	_	2798297
Fleron	_	Belgium	_	Wallonia	_	2798301
Flemalle Haute	_	Belgium	_	Wallonia	_	2798307
Evergem	_	Belgium	_	Flanders	_	2798551
Eupen	_	Belgium	_	Wallonia	_	2798573
Essen	_	Belgium	_	Flanders	_	2798615
Eeklo	_	Belgium	_	Flanders	_	2798987
Edegem	_	Belgium	_	Flanders	_	2799007
Duffel	_	Belgium	_	Flanders	_	2799090
Dour	_	Belgium	_	Wallonia	_	2799226
Dilbeek	_	Belgium	_	Flanders	_	2799365
Diksmuide	_	Belgium	_	Flanders	_	2799369
Diest	_	Belgium	_	Flanders	_	2799397
Diepenbeek	_	Belgium	_	Flanders	_	2799412
Destelbergen	_	Belgium	_	Flanders	_	2799496
Dendermonde	_	Belgium	_	Flanders	_	2799645
Denderleeuw	_	Belgium	_	Flanders	_	2799647
Deinze	_	Belgium	_	Flanders	_	2799746
Courcelles	_	Belgium	_	Wallonia	_	2800063
Colfontaine	_	Belgium	_	Wallonia	_	2800220
Chaudfontaine	_	Belgium	_	Wallonia	_	2800438
Chatelet	_	Belgium	_	Wallonia	_	2800448
Chasse Royale	_	Belgium	_	Wallonia	_	2800461
Charleroi	_	Belgium	_	Wallonia	_	2800481
Brussels	_	Belgium	_	Brussels Capital	_	2800866
Brugge	_	Belgium	_	Flanders	_	2800931
Brecht	_	Belgium	_	Flanders	_	2801106
Brasschaat	_	Belgium	_	Flanders	_	2801117
Braine le Comte	_	Belgium	_	Wallonia	_	2801150
Braine lAlleud	_	Belgium	_	Wallonia	_	2801154
Boussu	_	Belgium	_	Wallonia	_	2801226
Bornem	_	Belgium	_	Flanders	_	2801447
Boom	_	Belgium	_	Flanders	_	2801494
Blankenberge	_	Belgium	_	Flanders	_	2801858
Binche	_	Belgium	_	Wallonia	_	2801922
Bilzen	_	Belgium	_	Flanders	_	2801924
Beveren	_	Belgium	_	Flanders	_	2802031
Beringen	_	Belgium	_	Flanders	_	2802170
Beersel	_	Belgium	_	Flanders	_	2802433
Beerse	_	Belgium	_	Flanders	_	2802435
Balen	_	Belgium	_	Flanders	_	2802743
Ath	_	Belgium	_	Wallonia	_	2803010
Asse	_	Belgium	_	Flanders	_	2803033
Arlon	_	Belgium	_	Wallonia	_	2803073
Antwerpen	_	Belgium	_	Flanders	_	2803138
Ans	_	Belgium	_	Wallonia	_	2803160
Andenne	_	Belgium	_	Wallonia	_	2803204
Aarschot	_	Belgium	_	Flanders	_	2803429
Aalter	_	Belgium	_	Flanders	_	2803443
Aalst	_	Belgium	_	Flanders	_	2803448
Zorgo	_	Burkina Faso	_	Plateau Central	_	2353197
Yako	_	Burkina Faso	_	Nord	_	2353688
Tougan	_	Burkina Faso	_	Boucle du Mouhoun	_	2354176
Titao	_	Burkina Faso	_	Nord	_	2354349
Tenkodogo	_	Burkina Faso	_	Centre Est	_	2354675
Reo	_	Burkina Faso	_	Centre Ouest	_	2356228
Po	_	Burkina Faso	_	Centre Sud	_	2356454
Ouahigouya	_	Burkina Faso	_	Nord	_	2357043
Ouagadougou	_	Burkina Faso	_	Centre	_	2357048
Nouna	_	Burkina Faso	_	Boucle du Mouhoun	_	2357163
Manga	_	Burkina Faso	_	Centre Sud	_	2358100
Leo	_	Burkina Faso	_	Centre Ouest	_	2358382
Koupela	_	Burkina Faso	_	Centre Est	_	2358738
Koudougou	_	Burkina Faso	_	Centre Ouest	_	2358946
Kongoussi	_	Burkina Faso	_	Centre Nord	_	2359142
Kombissiri	_	Burkina Faso	_	Centre Sud	_	2359227
Kokologo	_	Burkina Faso	_	Centre Ouest	_	2359317
Kaya	_	Burkina Faso	_	Centre Nord	_	2359608
Hounde	_	Burkina Faso	_	High Basins	_	2360073
Gourcy	_	Burkina Faso	_	Nord	_	2360238
Garango	_	Burkina Faso	_	Centre Est	_	2360615
Fada Ngourma	_	Burkina Faso	_	Est	_	2360886
Dori	_	Burkina Faso	_	Sahel	_	2361082
Djibo	_	Burkina Faso	_	Sahel	_	2361177
Diapaga	_	Burkina Faso	_	Est	_	2361373
Dedougou	_	Burkina Faso	_	Boucle du Mouhoun	_	2361477
Bousse	_	Burkina Faso	_	Plateau Central	_	2361845
Boulsa	_	Burkina Faso	_	Centre Nord	_	2361946
Bobo Dioulasso	_	Burkina Faso	_	High Basins	_	2362344
Banfora	_	Burkina Faso	_	Cascades	_	2362909
Gaoua	_	Burkina Faso	_	Southwest	_	2577162
Orodara	_	Burkina Faso	_	High Basins	_	2577164
Yambol	_	Bulgaria	_	Yambol	_	725578
Vratsa	_	Bulgaria	_	Vratsa	_	725712
Vidin	_	Bulgaria	_	Vidin	_	725905
Velingrad	_	Bulgaria	_	Pazardzhik	_	725988
Veliko Tŭrnovo	_	Bulgaria	_	Veliko Tŭrnovo	_	725993
Varna	_	Bulgaria	_	Varna	_	726050
Targovishte	_	Bulgaria	_	Tŭrgovishte	_	726174
Troyan	_	Bulgaria	_	Lovech	_	726320
Dobrich	_	Bulgaria	_	Dobrich	_	726418
Svishtov	_	Bulgaria	_	Veliko Tŭrnovo	_	726534
Svilengrad	_	Bulgaria	_	Khaskovo	_	726546
Stara Zagora	_	Bulgaria	_	Stara Zagora	_	726848
Dupnitsa	_	Bulgaria	_	Kyustendil	_	726872
Sofia	_	Bulgaria	_	Sofia Capital	_	727011
Smolyan	_	Bulgaria	_	Smolyan	_	727030
Sliven	_	Bulgaria	_	Sliven	_	727079
Silistra	_	Bulgaria	_	Silistra	_	727221
Shumen	_	Bulgaria	_	Shumen	_	727233
Sevlievo	_	Bulgaria	_	Gabrovo	_	727337
Sandanski	_	Bulgaria	_	Blagoevgrad	_	727447
Samokov	_	Bulgaria	_	Sofiya	_	727462
Ruse	_	Bulgaria	_	Ruse	_	727523
Razgrad	_	Bulgaria	_	Razgrad	_	727696
Rakovski	_	Bulgaria	_	Plovdiv	_	727791
Popovo	_	Bulgaria	_	Tŭrgovishte	_	728075
Plovdiv	_	Bulgaria	_	Plovdiv	_	728193
Pleven	_	Bulgaria	_	Pleven	_	728203
Petrich	_	Bulgaria	_	Blagoevgrad	_	728288
Peshtera	_	Bulgaria	_	Pazardzhik	_	728317
Pernik	_	Bulgaria	_	Pernik	_	728330
Pazardzhik	_	Bulgaria	_	Pazardzhik	_	728378
Panagyurishte	_	Bulgaria	_	Pazardzhik	_	728448
Nova Zagora	_	Bulgaria	_	Sliven	_	728742
